method,K,seed,val_pinball,val_median_mse,val_median_mae,sel_abs_VAL,sel_penalized_VAL,sizes,labels
RANDOM_BALANCED,2,5,0.19685775197365069,0.8507888895092588,0.5052125930786133,0.19685775197365069,0.1970850247009234,"[220, 220]","[0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0]"
RANDOM_BALANCED,2,3,0.19570708246619412,0.850150549773014,0.5019419121019768,0.19570708246619412,0.19593435519346683,"[220, 220]","[1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 1, 1]"
RANDOM_BALANCED,2,7,0.19713800075379284,0.8508986993269487,0.5057264508623065,0.19713800075379284,0.19736527348106556,"[220, 220]","[1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 1, 1, 1, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1]"
RANDOM_BALANCED,2,8,0.19646041914820672,0.8513328508897261,0.5042468685092348,0.19646041914820672,0.19668769187547944,"[220, 220]","[0, 0, 1, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 0, 1, 0, 0, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 0, 1, 1, 1, 0, 0, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 1, 1, 0]"
RANDOM_BALANCED,2,9,0.19732639674435962,0.8516579078905511,0.5061597173864191,0.19732639674435962,0.19755366947163233,"[220, 220]","[1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 1, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 0, 0, 0, 0, 0, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 1, 0, 1, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 0, 0, 1, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 1, 1, 0, 1, 1, 0, 0, 1, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 1, 0, 0, 0, 1, 1, 0, 0, 1, 1, 1, 1, 0, 1, 0, 1, 0, 1, 1, 0, 1, 1, 0, 1, 0, 0, 0, 0, 1, 0, 1, 1, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 1, 0, 0, 0, 1, 0, 1, 0, 0, 0, 1, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 0, 0, 1, 1, 1, 1, 0, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 1, 0, 0, 1, 1, 0, 0, 0, 1, 0, 0, 0, 1, 0, 0, 1, 1, 1, 0, 1, 0, 1, 1, 0, 0, 1, 0, 0, 0, 0, 1, 0, 1, 0, 0, 1, 0, 0, 0, 0, 1, 1, 1, 1, 0, 0, 1, 0, 1, 0, 1, 0, 0, 1, 1, 1, 0, 0, 1, 1, 1, 1, 1, 1, 1, 0, 1, 1, 1, 0, 1, 0, 1, 0, 0, 0, 1]"
RANDOM_BALANCED,3,5,0.19608142686386903,0.8498357852300008,0.5032051770976096,0.19608142686386903,0.19642233595477812,"[147, 147, 146]","[0, 1, 1, 1, 1, 2, 0, 2, 2, 0, 0, 1, 0, 2, 2, 1, 2, 1, 0, 1, 1, 0, 2, 1, 0, 1, 0, 2, 1, 2, 2, 2, 2, 0, 0, 2, 2, 1, 2, 1, 1, 2, 0, 0, 2, 1, 1, 0, 0, 0, 0, 1, 0, 0, 1, 0, 0, 2, 1, 1, 0, 1, 0, 2, 2, 2, 0, 1, 1, 1, 2, 0, 2, 2, 1, 0, 0, 1, 2, 1, 2, 0, 2, 1, 1, 1, 2, 1, 0, 0, 0, 2, 1, 1, 2, 1, 1, 1, 0, 0, 1, 0, 1, 2, 1, 2, 1, 0, 0, 2, 2, 1, 2, 2, 1, 0, 1, 0, 2, 1, 2, 2, 0, 0, 1, 2, 2, 0, 1, 0, 1, 1, 0, 1, 1, 2, 2, 2, 0, 0, 0, 0, 1, 1, 2, 1, 2, 2, 2, 0, 0, 0, 0, 0, 1, 0, 1, 0, 2, 1, 2, 0, 1, 1, 2, 2, 1, 1, 0, 2, 0, 1, 2, 2, 1, 2, 0, 2, 1, 2, 2, 1, 0, 2, 0, 0, 0, 2, 2, 2, 2, 0, 1, 1, 2, 0, 1, 1, 1, 1, 2, 0, 2, 2, 2, 2, 2, 2, 2, 1, 2, 1, 0, 0, 2, 1, 2, 2, 0, 0, 2, 0, 1, 0, 0, 2, 1, 0, 2, 1, 0, 2, 2, 2, 0, 2, 0, 1, 0, 2, 0, 0, 0, 2, 0, 2, 1, 0, 1, 0, 0, 0, 1, 0, 2, 1, 2, 1, 2, 0, 2, 0, 1, 0, 2, 2, 2, 2, 2, 1, 2, 2, 0, 0, 2, 1, 2, 1, 0, 0, 1, 0, 0, 1, 1, 0, 0, 2, 0, 2, 1, 0, 1, 0, 2, 1, 2, 0, 1, 0, 1, 0, 1, 2, 0, 0, 1, 0, 2, 1, 0, 1, 0, 1, 2, 1, 1, 1, 1, 1, 1, 2, 0, 2, 2, 2, 2, 0, 2, 0, 0, 2, 2, 0, 0, 0, 0, 1, 2, 0, 2, 2, 0, 1, 2, 0, 0, 0, 0, 0, 1, 0, 0, 1, 2, 2, 2, 1, 0, 2, 1, 2, 2, 1, 2, 1, 0, 1, 0, 2, 2, 2, 1, 1, 1, 1, 1, 2, 1, 1, 1, 1, 0, 0, 0, 2, 0, 1, 2, 2, 1, 0, 1, 0, 2, 0, 1, 1, 0, 2, 2, 1, 2, 0, 2, 0, 2, 2, 0, 1, 1, 2, 1, 2, 1, 1, 1, 0, 1, 0, 2, 2, 1, 1, 1, 0, 1, 0, 2, 1, 1, 1, 0, 2, 1, 1, 0, 0, 1, 0]"
RANDOM_BALANCED,3,3,0.19593290101849672,0.8498113484093637,0.5024018701278802,0.19593290101849672,0.1962738101094058,"[147, 147, 146]","[2, 2, 2, 1, 1, 0, 1, 2, 2, 2, 0, 1, 1, 1, 0, 0, 0, 1, 1, 2, 2, 1, 2, 0, 0, 1, 2, 0, 2, 1, 1, 0, 2, 2, 1, 2, 2, 0, 0, 1, 0, 1, 1, 1, 2, 1, 0, 0, 2, 2, 0, 0, 2, 0, 2, 0, 0, 1, 1, 0, 2, 0, 2, 1, 1, 1, 0, 0, 1, 2, 0, 1, 1, 0, 0, 0, 2, 1, 1, 0, 0, 0, 0, 0, 0, 1, 1, 0, 0, 1, 1, 2, 2, 2, 1, 1, 1, 2, 0, 2, 2, 0, 0, 0, 2, 0, 2, 0, 1, 1, 2, 0, 0, 2, 0, 1, 0, 2, 1, 2, 2, 1, 1, 0, 0, 1, 0, 0, 0, 2, 0, 2, 1, 2, 0, 2, 0, 0, 2, 0, 1, 2, 0, 1, 0, 1, 0, 2, 2, 1, 2, 1, 2, 0, 0, 0, 2, 0, 1, 0, 2, 0, 1, 1, 0, 2, 0, 2, 1, 2, 1, 2, 2, 2, 2, 0, 2, 1, 2, 0, 1, 1, 2, 2, 2, 0, 0, 1, 1, 0, 0, 1, 2, 0, 0, 0, 1, 1, 1, 1, 1, 0, 2, 1, 0, 1, 2, 1, 2, 1, 0, 0, 2, 1, 0, 2, 2, 1, 1, 2, 1, 1, 1, 2, 0, 0, 2, 1, 0, 1, 0, 1, 2, 0, 1, 2, 1, 0, 0, 1, 0, 1, 2, 1, 0, 0, 1, 0, 1, 2, 0, 1, 2, 2, 0, 0, 2, 2, 2, 1, 0, 1, 1, 1, 2, 0, 1, 2, 0, 0, 0, 1, 0, 1, 2, 2, 2, 2, 0, 1, 0, 1, 0, 2, 1, 2, 1, 1, 0, 2, 1, 0, 1, 2, 0, 2, 1, 1, 0, 0, 2, 1, 1, 1, 0, 0, 1, 1, 2, 2, 0, 2, 2, 1, 1, 2, 2, 1, 2, 1, 1, 0, 2, 1, 2, 1, 1, 1, 2, 1, 1, 2, 1, 2, 0, 2, 2, 2, 2, 1, 0, 2, 0, 2, 0, 1, 2, 0, 0, 1, 2, 0, 2, 1, 2, 2, 1, 0, 0, 1, 2, 2, 2, 2, 0, 0, 2, 0, 0, 1, 0, 2, 2, 2, 1, 2, 0, 0, 0, 2, 0, 2, 2, 2, 1, 1, 1, 2, 2, 2, 1, 1, 0, 2, 0, 1, 0, 1, 2, 0, 0, 2, 1, 1, 2, 2, 1, 1, 2, 2, 1, 1, 0, 1, 2, 0, 0, 1, 0, 1, 1, 2, 2, 2, 1, 2, 1, 1, 0, 0, 0, 0, 0, 1, 2, 0, 0, 0, 2, 2]"
RANDOM_BALANCED,3,7,0.19768399114184307,0.8519646355600068,0.5073431249820824,0.19768399114184307,0.19802490023275215,"[147, 147, 146]","[2, 1, 0, 0, 2, 2, 2, 1, 1, 1, 2, 1, 2, 0, 0, 0, 1, 2, 1, 2, 1, 2, 0, 2, 1, 2, 0, 1, 0, 2, 0, 0, 0, 2, 1, 2, 1, 1, 2, 2, 1, 0, 2, 2, 2, 1, 1, 2, 1, 2, 0, 0, 0, 0, 2, 1, 0, 0, 1, 0, 0, 1, 0, 1, 1, 0, 0, 2, 2, 1, 1, 2, 2, 1, 0, 2, 2, 1, 1, 0, 0, 0, 0, 2, 0, 2, 1, 2, 1, 0, 0, 1, 2, 1, 1, 1, 0, 1, 0, 0, 2, 0, 1, 2, 1, 2, 2, 2, 1, 0, 2, 0, 2, 1, 0, 0, 1, 1, 0, 2, 0, 1, 1, 2, 2, 1, 1, 1, 1, 0, 2, 2, 0, 1, 2, 2, 2, 2, 0, 0, 1, 0, 2, 1, 1, 0, 0, 0, 0, 2, 1, 2, 2, 1, 1, 0, 1, 1, 2, 0, 1, 1, 0, 0, 0, 0, 2, 2, 1, 2, 0, 1, 0, 0, 0, 2, 1, 0, 1, 0, 2, 1, 2, 2, 1, 2, 1, 0, 0, 2, 2, 2, 2, 0, 1, 2, 2, 2, 2, 1, 0, 2, 0, 2, 1, 1, 0, 0, 1, 2, 1, 2, 0, 0, 2, 2, 1, 0, 2, 2, 0, 0, 0, 1, 2, 2, 2, 0, 1, 2, 1, 1, 0, 2, 2, 0, 1, 0, 0, 0, 1, 1, 1, 1, 0, 1, 1, 2, 1, 1, 2, 2, 2, 1, 1, 1, 0, 2, 1, 0, 2, 0, 2, 1, 1, 1, 0, 0, 0, 1, 0, 0, 2, 0, 0, 2, 2, 1, 0, 2, 0, 1, 2, 0, 0, 2, 2, 0, 1, 0, 2, 2, 1, 1, 1, 1, 0, 1, 0, 2, 1, 1, 0, 1, 2, 1, 0, 1, 1, 2, 0, 2, 2, 1, 0, 2, 1, 2, 1, 1, 1, 0, 0, 2, 1, 2, 0, 1, 1, 2, 0, 0, 2, 0, 1, 0, 1, 1, 1, 2, 1, 1, 2, 2, 1, 2, 1, 0, 2, 2, 2, 1, 1, 2, 1, 0, 2, 0, 1, 1, 1, 0, 0, 0, 1, 2, 2, 0, 0, 0, 1, 1, 1, 0, 2, 2, 2, 2, 1, 2, 1, 0, 0, 2, 2, 0, 0, 0, 2, 2, 2, 2, 2, 0, 2, 0, 0, 0, 2, 2, 0, 0, 1, 0, 1, 0, 0, 2, 0, 2, 0, 0, 2, 2, 0, 2, 0, 1, 0, 1, 1, 1, 0, 1, 0, 1, 1, 1, 2, 0, 0, 2, 1, 1, 2, 1, 2, 0, 0, 2]"
RANDOM_BALANCED,3,8,0.1965506629284584,0.8504880341616544,0.5043025038459085,0.1965506629284584,0.1968915720193675,"[147, 147, 146]","[0, 1, 2, 1, 0, 0, 2, 2, 0, 2, 2, 0, 1, 1, 2, 2, 2, 0, 2, 2, 2, 2, 0, 1, 0, 0, 1, 0, 2, 2, 0, 2, 1, 0, 1, 1, 2, 0, 2, 1, 1, 0, 1, 2, 0, 1, 2, 2, 2, 2, 0, 2, 1, 0, 2, 0, 0, 1, 2, 0, 2, 2, 1, 2, 0, 0, 0, 0, 0, 1, 1, 1, 0, 1, 2, 2, 1, 1, 0, 0, 1, 2, 1, 1, 0, 2, 2, 1, 1, 0, 1, 2, 0, 1, 1, 0, 0, 0, 2, 2, 1, 1, 2, 0, 0, 2, 1, 0, 2, 0, 1, 0, 2, 1, 0, 2, 1, 1, 2, 1, 0, 1, 2, 2, 2, 0, 0, 0, 1, 1, 2, 0, 1, 2, 2, 1, 2, 1, 1, 1, 2, 0, 1, 2, 2, 1, 0, 2, 1, 1, 2, 0, 2, 0, 0, 2, 1, 2, 0, 1, 2, 2, 0, 1, 1, 0, 0, 2, 0, 2, 2, 1, 1, 2, 2, 0, 0, 0, 1, 1, 0, 0, 0, 2, 2, 0, 0, 1, 2, 1, 2, 2, 2, 0, 1, 0, 0, 0, 1, 2, 2, 1, 0, 1, 2, 2, 2, 1, 0, 1, 1, 0, 1, 0, 2, 2, 1, 2, 1, 0, 2, 0, 0, 2, 0, 1, 2, 1, 0, 2, 2, 0, 1, 1, 1, 0, 2, 1, 0, 0, 0, 0, 1, 1, 2, 0, 2, 0, 2, 2, 1, 0, 2, 0, 0, 2, 0, 1, 1, 1, 0, 1, 0, 0, 2, 2, 0, 2, 1, 2, 2, 2, 0, 1, 1, 1, 2, 0, 1, 1, 2, 0, 0, 1, 1, 2, 0, 1, 2, 1, 1, 2, 1, 2, 0, 1, 0, 2, 0, 1, 1, 0, 0, 1, 2, 1, 1, 1, 1, 2, 2, 0, 1, 0, 1, 2, 2, 0, 1, 0, 2, 1, 2, 1, 1, 1, 2, 2, 2, 2, 1, 0, 0, 1, 1, 0, 0, 1, 0, 2, 2, 1, 1, 0, 1, 2, 0, 2, 1, 2, 2, 2, 0, 1, 2, 0, 1, 0, 2, 1, 2, 2, 2, 2, 1, 2, 0, 0, 2, 1, 1, 1, 0, 0, 0, 0, 2, 1, 0, 0, 0, 2, 0, 1, 1, 0, 2, 2, 1, 1, 0, 2, 0, 2, 0, 0, 0, 1, 0, 0, 2, 2, 1, 1, 1, 0, 0, 2, 2, 0, 2, 0, 1, 1, 0, 1, 2, 1, 0, 2, 1, 2, 0, 1, 1, 0, 0, 1, 1, 0, 1, 0, 2, 0, 1, 1, 1, 2, 2, 0]"
RANDOM_BALANCED,3,9,0.19677841320182338,0.8507024476022431,0.5049547567512049,0.19677841320182338,0.19711932229273246,"[147, 147, 146]","[2, 2, 0, 1, 0, 1, 1, 1, 1, 0, 1, 1, 2, 0, 2, 0, 1, 0, 0, 2, 0, 0, 2, 0, 2, 0, 1, 1, 1, 1, 1, 0, 0, 2, 0, 1, 0, 1, 1, 0, 2, 1, 0, 2, 0, 1, 2, 0, 2, 2, 0, 1, 2, 0, 0, 0, 2, 0, 2, 2, 0, 2, 0, 2, 2, 2, 2, 1, 0, 0, 1, 0, 0, 1, 0, 1, 0, 1, 1, 1, 0, 0, 1, 1, 2, 1, 1, 2, 0, 0, 0, 1, 1, 1, 1, 0, 0, 0, 0, 0, 1, 0, 2, 0, 1, 0, 0, 1, 2, 0, 0, 2, 2, 2, 2, 1, 1, 2, 1, 2, 2, 2, 0, 1, 0, 2, 2, 0, 2, 2, 1, 1, 0, 1, 1, 2, 2, 2, 0, 0, 1, 2, 1, 1, 2, 1, 0, 2, 1, 0, 0, 1, 1, 1, 1, 0, 1, 2, 1, 0, 0, 2, 0, 1, 1, 0, 0, 0, 1, 2, 2, 0, 0, 2, 0, 0, 2, 1, 1, 1, 0, 0, 2, 1, 2, 0, 2, 2, 0, 0, 2, 1, 1, 0, 1, 0, 1, 1, 1, 1, 0, 1, 2, 2, 2, 2, 1, 0, 2, 2, 2, 0, 1, 1, 2, 2, 0, 1, 1, 2, 0, 2, 1, 1, 2, 2, 2, 2, 0, 1, 2, 1, 0, 1, 2, 1, 0, 0, 2, 2, 2, 2, 0, 2, 0, 2, 0, 2, 2, 0, 2, 2, 1, 2, 0, 1, 1, 0, 1, 1, 2, 2, 0, 2, 1, 1, 2, 0, 1, 0, 1, 1, 1, 1, 2, 2, 0, 1, 2, 0, 0, 1, 0, 1, 1, 2, 0, 1, 1, 1, 2, 2, 1, 1, 1, 1, 2, 2, 0, 1, 0, 1, 2, 1, 1, 0, 2, 0, 2, 0, 1, 0, 2, 1, 2, 1, 1, 0, 2, 0, 0, 1, 2, 0, 1, 1, 1, 0, 2, 1, 2, 2, 2, 1, 0, 0, 0, 0, 2, 2, 0, 2, 0, 0, 2, 0, 0, 2, 2, 2, 2, 1, 1, 1, 2, 2, 0, 2, 0, 0, 2, 1, 1, 2, 0, 0, 2, 2, 0, 0, 1, 2, 1, 0, 0, 2, 1, 0, 2, 2, 2, 0, 2, 1, 2, 2, 0, 0, 2, 0, 0, 0, 1, 2, 0, 2, 1, 1, 2, 0, 0, 1, 1, 2, 1, 1, 2, 0, 1, 2, 0, 2, 0, 2, 1, 0, 1, 2, 2, 0, 1, 1, 2, 1, 2, 1, 2, 1, 0, 2, 1, 2, 0, 1, 0, 1, 1, 0, 0, 2]"
